2017-06-12 23:17:44	379.4
2017-06-12 23:17:45	380.26
2017-06-12 23:17:46	379.83
2017-06-12 23:17:47	379.4
2017-06-12 23:17:48	380.27
2017-06-12 23:17:49	380.26
2017-06-12 23:17:50	380.26
2017-06-12 23:17:52	380.27
2017-06-12 23:17:53	380.27
2017-06-12 23:17:54	380.26
2017-06-12 23:17:55	380.26
2017-06-12 23:17:56	380.27
2017-06-12 23:17:58	380.35
2017-06-12 23:17:59	380.27
2017-06-12 23:18:00	380.63
2017-06-12 23:18:01	380.31
2017-06-12 23:18:02	380.29
2017-06-12 23:18:14	380.29
2017-06-12 23:18:16	380.13
2017-06-12 23:18:17	380.14
2017-06-12 23:18:18	380.3
2017-06-12 23:18:19	380.13
2017-06-12 23:18:20	380.52
2017-06-12 23:18:21	380.3
2017-06-12 23:18:22	380.3
2017-06-12 23:18:24	380.52
2017-06-12 23:18:25	380.52
2017-06-12 23:18:26	380.43
2017-06-12 23:18:28	380.3
2017-06-12 23:18:29	380.52
2017-06-12 23:18:30	380.52
2017-06-12 23:18:31	380.43
2017-06-12 23:18:32	380.43
2017-06-12 23:18:33	380.61
2017-06-12 23:18:34	380.61
2017-06-12 23:18:36	380.43
2017-06-12 23:18:37	380.61
2017-06-12 23:18:38	380.61
2017-06-12 23:18:39	380.43
2017-06-12 23:18:40	380.61
2017-06-12 23:18:41	380.61
2017-06-12 23:18:43	380.61
2017-06-12 23:18:44	380.56
2017-06-12 23:18:45	380.56
2017-06-12 23:18:46	380.51
2017-06-12 23:18:58	380.6
2017-06-12 23:18:59	380.54
2017-06-12 23:19:11	380.76
2017-06-12 23:19:23	380.87
2017-06-12 23:19:35	380.74
2017-06-12 23:19:36	380.74
2017-06-12 23:19:48	381.65
2017-06-12 23:19:49	382.68
2017-06-12 23:19:50	382.15
2017-06-12 23:19:52	382.15
2017-06-12 23:19:53	382.26
2017-06-12 23:19:54	382.68
2017-06-12 23:19:55	382.15
2017-06-12 23:20:07	381.76
2017-06-12 23:20:18	383.06
2017-06-12 23:20:31	382.26
2017-06-12 23:20:32	382.26
2017-06-12 23:20:40	382.24
2017-06-12 23:20:41	380.76
2017-06-12 23:20:42	382.24
2017-06-12 23:20:43	382.53
2017-06-12 23:20:45	381.53
2017-06-12 23:20:46	382.24
2017-06-12 23:20:47	382.24
2017-06-12 23:20:48	381.53
2017-06-12 23:20:49	381.53
2017-06-12 23:20:50	382.24
2017-06-12 23:20:52	382.46
2017-06-12 23:20:53	381.53
2017-06-12 23:20:54	381.9
2017-06-12 23:20:55	382.46
2017-06-12 23:20:56	382.45
2017-06-12 23:20:57	381.9
2017-06-12 23:20:58	381.9
2017-06-12 23:21:00	382.46
2017-06-12 23:21:01	382.45
2017-06-12 23:21:02	381.9
2017-06-12 23:21:03	381.9
2017-06-12 23:21:04	382.45
2017-06-12 23:21:05	382.77
2017-06-12 23:21:07	381.9
2017-06-12 23:21:08	382.23
2017-06-12 23:21:09	382.77
2017-06-12 23:21:10	381.9
2017-06-12 23:21:11	382.23
2017-06-12 23:21:12	382.05
2017-06-12 23:21:13	382.77
2017-06-12 23:21:15	382.95
2017-06-12 23:21:16	382.23
2017-06-12 23:21:17	382.33
2017-06-12 23:21:18	382.41
2017-06-12 23:21:19	382.95
2017-06-12 23:21:20	382.77
2017-06-12 23:21:21	382.41
2017-06-12 23:21:23	382.33
2017-06-12 23:21:24	382.41
2017-06-12 23:21:25	382.41
2017-06-12 23:21:26	382.77
2017-06-12 23:21:27	382.56
2017-06-12 23:21:28	382.55
2017-06-12 23:21:29	382.41
2017-06-12 23:21:31	382.56
2017-06-12 23:21:32	382.56
2017-06-12 23:21:44	383.72
2017-06-12 23:21:45	383.4
2017-06-12 23:21:46	383.71
2017-06-12 23:21:48	383.4
2017-06-12 23:21:49	383.4
2017-06-12 23:21:50	383.69
2017-06-12 23:21:51	383.69
2017-06-12 23:21:52	383.4
2017-06-12 23:21:53	383.4
2017-06-12 23:21:54	383.69
2017-06-12 23:21:56	383.69
2017-06-12 23:21:57	383.41
2017-06-12 23:21:58	383.41
2017-06-12 23:21:59	382.75
2017-06-12 23:22:00	383.28
2017-06-12 23:22:01	383.41
2017-06-12 23:22:03	383.41
2017-06-12 23:22:04	382.75
2017-06-12 23:22:05	383.28
2017-06-12 23:22:06	383.41
2017-06-12 23:22:07	382.52
2017-06-12 23:22:08	382.75
2017-06-12 23:22:10	382.51
2017-06-12 23:22:11	382.51
2017-06-12 23:22:12	382.52
2017-06-12 23:22:13	382.59
2017-06-12 23:22:14	382.51
2017-06-12 23:22:15	382.52
2017-06-12 23:22:17	382.52
2017-06-12 23:22:18	382.59
2017-06-12 23:22:19	382.51
2017-06-12 23:22:20	382.71
2017-06-12 23:22:21	382.71
2017-06-12 23:22:22	383.63
2017-06-12 23:22:24	383.63
2017-06-12 23:22:25	382.71
2017-06-12 23:22:26	382.71
2017-06-12 23:22:27	382.73
2017-06-12 23:22:28	382.73
2017-06-12 23:22:29	382.71
2017-06-12 23:22:31	383.21
2017-06-12 23:22:32	382.73
2017-06-12 23:22:33	382.67
2017-06-12 23:22:34	383.21
2017-06-12 23:22:35	382.73
2017-06-12 23:22:36	383.21
2017-06-12 23:22:38	383.21
2017-06-12 23:22:39	383.21
2017-06-12 23:22:40	382.67
2017-06-12 23:22:41	382.03
2017-06-12 23:22:42	383.21
2017-06-12 23:22:43	382.03
2017-06-12 23:22:44	383.21
2017-06-12 23:22:46	382.03
2017-06-12 23:22:47	382.03
2017-06-12 23:22:59	383.49
2017-06-12 23:23:11	382.12
2017-06-12 23:23:12	382.05
2017-06-12 23:23:14	382.05
2017-06-12 23:23:15	382.12
2017-06-12 23:23:16	382.12
2017-06-12 23:23:17	382.05
2017-06-12 23:23:18	382.05
2017-06-12 23:23:19	382.2
2017-06-12 23:23:21	382.2
2017-06-12 23:23:22	382.05
